Client,Supplier,SupplierAccountGroup,SupplierName,SupplierFullName,IsBusinessPurposeCompleted,CreatedByUser,CreationDate,IsOneTimeAccount,AuthorizationGroup,VatRegistration,AccountIsBlockedForPosting,TaxJurisdiction,SupplierCorporateGroup,Customer,Industry,TaxNumber1,TaxNumber2,TaxNumber3,TaxNumber4,TaxNumber5,TaxNumber6,PostingIsBlocked,PurchasingIsBlocked,InternationalAllocationNumber1,InternationalAllocationNumber2,InternationalAllocationNumber3,AddressId,Region,OrganizationBpName1,OrganizationBpName2,CityName,PostalCode,StreetName,Country,ConcatenatedInternationAllocNo,SupplierProcurementBlock,SuplrQualityManagementSystem,SupplierLanguage,PhoneNumber1,FaxNumber,IsNaturalPerson,VatLiability,ResponsibleType,TaxNumberType,BusinessType,BirthDate,SortField,PhoneNumber2,DeletionIndicator,TaxInvoiceRepresentativeName,IndustryType,TradingPartner,DataMediumExchangeIndicator,TrainStationName,AlternativePayeeIsAllowed,SupplierIsPlantRelevant,SupplierPlant,FactoryCalendar
700,0000912551,ZE01,Sousa S.A. - Servicos Industriais,Sousa S.A. - Servicos Industriais,,RH2DI,20231222,,,89170404530843,,BR9824665747,,0010100588,5849,89170404530843  ,,,GONOMQ9A9M0YP9RGBM,,,,,2762703,16451,6,0004070971,SP,Sousa S.A. - Servicos Industriais,Chemicals EIRELI,Almeida,70326269,"Trecho de Souza, 48",BR,2762703164516,01,8488,P,+5520949841894,,,,,GB,Construção e Infraestrutura,,SOUSASA,,,,,,1,,X,,P003,01
812,0000912569,ZE02,Hendricks Ltd - Servicos Industriais,Hendricks Ltd - Servicos Industriais,,SYPUMEHU46LY,20140624,,,HEOJPL4Z92QFR1RT317,,CA2725201192,0000739710,0010054469,6809,4E93IXAIIKKJ8Z1,,,,,,,,0916762,00346,0,0004464788,AB,Hendricks Ltd - Servicos Industriai,Foods Corp.,Harrishaven,06657,67903 Fernandez Landing,CA,0916762003460,02,5393,E,+17362071838,,,,,US,,,HENDRICKSL,,,,,,1,,,,P002,02
200,0000912596,ZIMP,"Allen, Russell and Taylor - Componentes","Allen, Russell and Taylor - Componentes",,1175IVHO3P6B,20170703,,,,,,,0010068245,0856,GB550595903657,,,,,,,,0137394,59753,1,0004695728,GLS,"Allen, Russell and Taylor - Compone",Wholesale LLP,Wardberg,JB6326EI,Studio 73 Jodie Square,GB,0137394597531,01,3798,E,+62550473736,,,,,MX,,,ALLENRUSSE,+61616539483,,,Importacao,,,,,,P002,
510,0000912604,ZIMP,Perez - Servicos Industriais,Perez - Servicos Industriais,,VTDEH0XG,20250131,,YFQ8,1E0BRIOC0AV9,,FR6255436855,0000029205,0010024724,4202,HQU28NRDGSK3D,,,,,,,,1287053,90932,4,0002381826,ARA,Perez - Servicos Industriais,Export,Le Roux-sur-Gaudin,95265,chemin de Blanchet,FR,1287053909324,01,7522,F,+31740382433,,,,,MX,,,PEREZ,+88804813986,,,,,,,,,P002,02
100,0000912610,ZIMP,Klingelhöfer - Componentes,Klingelhöfer - Componentes,,AJ178AG1L,20170611,,,Q0HYXGEBIMK7,,,,0010098541,0298,DE469714759,,,,,,,,0406658,27081,3,0002993962,BW,Klingelhöfer - Componentes,Retail KG,Darmstadt,92663,Arnd-Putz-Straße 5/7,DE,0406658270813,01,7310,D,+49382468314,,,,,FR,Industria de Embalagens,,KLINGELHÖF,+49639914275,,Dominik Ka,,650543,,,,,P003,02
600,0000912614,ZOTH,Azevedo - EI - Servicos Industriais,Azevedo - EI - Servicos Industriais,,06G9TJFL2WCQ,20161211,,,38410207925676,,,,0010073574,0369,38410207925676  ,,,RXJD96NR2D9EK4XKEJ,,,,,1906110,46782,6,0001310618,SC,Azevedo - EI - Servicos Industriais,Industrial EIRELI,Fogaça do Amparo,40055783,"Campo de Rodrigues, 42",BR,1906110467826,01,9737,P,+5524951812677,+552421871013,,,,,,,AZEVEDOEI,+552437067690,,,Distribuicao Nacional,556926,,,,,P004,01
400,0000912697,ZE02,"Johnson, Rodriguez and Arnold - Servicos Industriais","Johnson, Rodriguez and Arnold - Servicos Industriais",,SG30D7TYYAR,20170211,,,QQ0XOS23,,US5961847130,,0010048228,0924,73-2509023,,,,,,,,9200074,95586,4,0007989602,CO,"Johnson, Rodriguez and Arnold - Ser",Wholesale LLC,South Richard,40685,8404 Ward Pine Apt. 831,US,9200074955864,02,4447,E,+18689875554,,,,,US,Distribuicao Atacadista,,JOHNSONROD,,,,,,,fight style,,,P003,01
200,0000912722,ZIMP,Sanchez - Logistica,Sanchez - Logistica,,A7PIAT0E8I,20240928,,,1SA4ZZTTDL,,FR3242815843,,0010061416,6681,VQDK71VU4WUX9A,,,,,,,,0935456,10831,0,0007143221,HDF,Sanchez - Logistica,Tech SA,GeorgesVille,28249,"89, chemin Lévêque",FR,0935456108310,01,5429,F,+60846562851,,,,,,Varejo Especializado,,SANCHEZ,,,Pauline Ch,,,,,,,P003,01
700,0000912742,ZIMP,Desarrollo Román y asociados S.Com. - Servicos Industriais,Desarrollo Román y asociados S.Com. - Servicos Industriais,,L820A47AFV,20180427,,X8DX,,,ES8009387785,,0010096038,9059,7J2W174I,,,,,,,,5618984,97999,4,0008097949,MAD,Desarrollo Román y asociados S.Com.,Electronics S.A.,Alicante,30951,Pasaje de Violeta Baena 40 Piso 1,ES,5618984979994,02,0136,S,+30550124891,,,,,BR,,,DESARROLLO,,,,Canal Digital,,,,,,P002,01
400,0000912759,ZOTH,Wright-Howard - Servicos Industriais,Wright-Howard - Servicos Industriais,,DDISOAR5ZEY4,20140926,,,,,,,0010074395,2952,W0B8QQJYH0S7,,,,,,,,8106788,11238,6,0003798454,ON,Wright-Howard - Servicos Industriai,Shared Services,Luismouth,53569,984 Christopher Island,CA,8106788112386,02,7285,E,+19399906854,,,,,US,,,WRIGHTHOWA,,,,,,,,,,P004,02
812,0000912783,ZLIF,Sousa - Servicos Industriais,Sousa - Servicos Industriais,,ROHCZWJ6BL,20121224,,,JD1D3Z3RHGPJDGZ9WW1,,,,0010077435,2937,GIERENXCD,,,,,,,,5570349,81710,5,0007969335,XX,Sousa - Servicos Industriais,Maritime S.A.,Horta,44413,"Praça de Leite, 301",PT,5570349817105,01,9096,P,+50566073459,,,,,BR,,,SOUSA,,,,,,,,,,P002,02
510,0000912798,ZSVC,Castañeda-Garica - Materiais,Castañeda-Garica - Materiais,,2YW0K2,20130222,,,3U4AHTH35941EFADB,,,0000274277,0010045352,4847,UT94493N,,,,,,,,8322584,25624,8,0004571728,QUE,Castañeda-Garica - Materiais,Regional Hub,Nueva Timor-Leste,57270,Retorno República Unida de Tanzanía,MX,8322584256248,02,3896,S,+23864536928,,,,,DE,,,CASTAÑEDAG,,,,Processos Continuos,,,,,,P004,02
600,0000912834,ZIMP,Silva Ltda. - Servicos Industriais,Silva Ltda. - Servicos Industriais,,8B5R0,20250526,,,HCKFBO4VYDS0MG,,BR5866613969,0000061974,0010113835,9556,94295797873157  ,,,,,,,,1406034,41357,6,0006482712,GO,Silva Ltda. - Servicos Industriais,Wholesale S.A.,Nascimento,12347188,"Travessa Ramos, 87",BR,1406034413576,,0648,P,+5588955026300,,,,,FR,,,SILVALTDA,,,,,,,,,,P003,01
812,0000912875,ZE02,Moreira da Conceição Ltda. - Componentes,Moreira da Conceição Ltda. - Componentes,,7862BN,20130307,,,,,BR0063090630,,0010028117,5237,62997643962594  ,,,,,,,,6449942,61073,2,0007370471,MG,Moreira da Conceição Ltda. - Compon,Procurement,Nascimento,12600163,Vale Rafaela Peixoto,BR,6449942610732,02,7713,P,+5578941895844,,,,,FR,,,MOREIRADAC,,,,,336704,,,,,P001,01
812,0000912894,ZE01,Luciani SPA - Materiais,Luciani SPA - Materiais,,21C7BXKEJGFQ,20211023,,,8XGZI0TCDG3,,IT4000095726,,0010034979,0542,CZX3MV0R1,,,,,,,,8007775,08096,7,0007751439,LAZ,Luciani SPA - Materiais,Metals S.p.A.,San Piero A Ponti,073140,"Canale Donati, 68",IT,8007775080967,01,9991,I,+61255212289,,,,,US,,,LUCIANISPA,+56938544170,,,,,,,,,P002,
300,0000912957,ZE02,Beer - Componentes,Beer - Componentes,,NKPIQ,20150501,,,A2SGJ9WNGHX6JABSUS,,DE4505875490,,0010016403,5631,DE221647809,,,,,,,,3927103,77931,0,0009728872,BE,Beer - Componentes,Chemicals KG,Wismar,48006,Henckgasse 6,DE,3927103779310,02,8524,D,+49673664323,+49417611798,,,,,Industria de Embalagens,,BEER,+49867369923,,,,,,,,,P002,01
200,0000912998,ZIMP,Buckley Group - Componentes,Buckley Group - Componentes,,6GNQHRKTVU,20230126,,,,,GB6056454657,,0010003472,0190,GB152344645292,,,,,,,,1986340,97921,0,0001670120,MAN,Buckley Group - Componentes,Chemicals Ltd,Glenstad,FO2100IL,Studio 76 Natalie Course,GB,1986340979210,01,4835,E,+38114548597,,,,,MX,,,BUCKLEYGRO,+64215056788,,,,,,,,,P004,02
700,0000913010,ZSVC,Gibson Inc - Materiais,Gibson Inc - Materiais,,NTQ2EY,20210906,,,,,US8465178180,,0010066735,9479,55-1667736,,,,,,,,7675356,48687,2,0003043158,,Gibson Inc - Materiais,Import,Michaelview,65187,78988 Francis Mews Suite 798,US,7675356486872,01,0477,E,+12756498908,+12758559964,,,,,,,GIBSONINC,,,,,,,,,,P002,01
400,0000913034,ZE01,Carvalho - Logistica,Carvalho - Logistica,,FI4NDGRA5X6,20250303,,,66013124407855,,,,0010007457,9168,66013124407855  ,,,,,,,,7233056,76665,0,0004519344,SC,Carvalho - Logistica,Foods ME,Macedo,05780881,"Lagoa Maria Júlia Cirino, 4",BR,7233056766650,01,3516,P,+5597997760045,,,X,,GB,,,CARVALHO,,,,,,,,,,P002,01
400,0000913044,ZLIF,"Perkins, Phillips and Tomlinson - Logistica","Perkins, Phillips and Tomlinson - Logistica",,WFBFJ5JDV,20170928,,,,,GB0789900802,,0010073268,8097,GB508578142132,,,,,,,,5092475,76066,2,0007808336,BIR,"Perkins, Phillips and Tomlinson - L",Automotive LLP,Vanessachester,CW8486LI,173 Terence Field,GB,5092475760662,01,3009,E,+40614811123,,,,,DE,,,PERKINSPHI,,,,,,,,,,P003,01
510,0000913047,ZIMP,Promociones PW S.L.U. - Servicos Industriais,Promociones PW S.L.U. - Servicos Industriais,,R2N2SGT2FDO6,20210217,,,GX3SW318PHMKU,,ES2700514350,,0010115750,1286,LPL8TUSPUT,,,,,RSQMZAYWGXRNCXGTW66F,,,4491028,16393,2,0008241149,MAD,Promociones PW S.L.U. - Servicos In,Foods S.A.,Lleida,033168,Pasaje Calista Barranco 56 Puerta 4,ES,4491028163932,01,5177,S,+26787393411,,,,,BR,,,PROMOCIONE,,,,,,,,,,P002,01
400,0000913050,ZOTH,"Green, Taylor and Blake - Componentes","Green, Taylor and Blake - Componentes",,E2NT0OLU9X,20230816,,,,,,,0010063076,2104,LNJ9F21CUJ,,,,,,,,8223526,74709,5,0001314387,BC,"Green, Taylor and Blake - Component",Industrial Ltd.,Turnerville,065498,1604 Ponce Plaza Suite 369,CA,8223526747095,02,7394,E,+12317467484,,,,,BR,,,GREENTAYLO,,,,Manufatura Discreta,,,,,,P003,01
510,0000913054,ZE02,Gonçalves - Servicos Industriais,Gonçalves - Servicos Industriais,,XXPI7S9QYNM,20191026,,,WMXDB9,X,PT1897597592,,0010008141,5789,HKFZZ8OAG65,65339995760,,,,,X,,1465754,53567,2,0007098225,XX,Gonçalves - Servicos Industriais,Import,Montemor-o-Novo,090369,"Largo Isabela Santos, 21",PT,1465754535672,02,3144,P,+81488181775,,,,,MX,,,GONÇALVES,+45843882655,,,,,,,,X,P003,01
100,0000913061,ZIMP,Duarte - Componentes,Duarte - Componentes,,VHAP4SZF,20180601,,,H7WH25SIX9QUZ9W,,BR7541168437,,0010035195,7426,41641114331886  ,,,,,,,,2554656,44689,3,0008864944,SP,Duarte - Componentes,Trading S.A.,Montenegro,03308006,Estrada de da Rosa,BR,2554656446893,02,2348,P,+5545967479622,,,X,,,,,DUARTE,+554534346787,,,,,,,,,P003,01
400,0000913144,ZE02,Leão S.A. - Logistica,Leão S.A. - Logistica,,LB3NJX,20240925,,,02146821817822,,BR8393585967,,0010038768,1559,02146821817822  ,24669768179,,,,,,,3827764,74086,2,0001566692,MG,Leão S.A. - Logistica,Chemicals LTDA,Casa Grande de Cirino,76735780,"Praça Daniel Câmara, 39",BR,3827764740862,02,9013,P,+5565954350295,,,,,US,Logistica Integrada,,LEÃOSA,,,,,,,,,X,P001,02
200,0000913184,ZE02,Dörschner Wähner GmbH & Co. KG - Logistica,Dörschner Wähner GmbH & Co. KG - Logistica,,470W4P,20121228,,,,,,,0010077026,5593,DE203196260,87844294763,,,,,,,8040039,24419,1,0008060659,BE,Dörschner Wähner GmbH & Co. KG - Lo,Procurement,Soltau,26295,Gabor-Kruschwitz-Allee 71/42,DE,8040039244191,01,2392,D,+49879353375,,,,,MX,,,DÖRSCHNERW,,,,Comercio B2B,,,,,,P003,02
812,0000913222,ZSVC,Romiti-Mengolo s.r.l. - Componentes,Romiti-Mengolo s.r.l. - Componentes,,41ESNG,20140507,,,,,IT3285902473,,0010080633,2695,RQ5K9SF2UKWY5J,,,,,,,,0911645,35067,1,0005297436,,Romiti-Mengolo s.r.l. - Componentes,Systems S.p.A.,Mungivacca,08980,"Strada Iannucci, 78 Piano 9",IT,0911645350671,01,,I,+41881731629,,,,,US,Industria de Embalagens,,ROMITIMENG,,,,Importacao,,,,,,P002,02
100,0000913313,ZSVC,Distribuciones del Norte S.L.L. - Materiais,Distribuciones del Norte S.L.L. - Materiais,,KFM7B1SV,20210307,,,,,,,0010090827,2372,0DHRGZ6EPB,15313156376,,,,,,,6444067,33514,1,0004005775,,Distribuciones del Norte S.L.L. - M,Trading S.A.,Palencia,60293,Glorieta Valerio Larrea 583,ES,6444067335141,01,0178,S,+58235687938,,,X,,BR,,,DISTRIBUCI,,,,Canal Digital,,1,,,,P003,02
300,0000913328,ZIMP,Carvalho - Servicos Industriais,Carvalho - Servicos Industriais,X,3P8YXC3,20170306,,,35241343611367,,BR1969482131,,0010078428,1883,35241343611367  ,78611722748,,,,,,,6427032,68870,9,0003316408,SP,Carvalho - Servicos Industriais,Import,da Mata,17270533,"Praça Anthony Sales, 63",BR,6427032688709,02,7456,P,+5560969124368,,,,02,US,,,CARVALHO,,,Lavínia Pi,,,,,,,P004,01
812,0000913548,ZLIF,Cruz and Sons - Materiais,Cruz and Sons - Materiais,,T4NIXX5E6,20250710,,,KIH6750GTN17HP5RHL8,,CA4679236788,,0010005747,9282,Y36EFG98N0R,,,,,,,,6490329,48697,9,0008154596,,Cruz and Sons - Materiais,Packaging Corp.,East Scottview,81711,07207 Mitchell Manors,CA,6490329486979,01,6471,E,+19847758684,,,,,GB,,,CRUZANDSON,,,,,,1,,,,P001,02
600,0000913647,ZE02,鈴木銀行株式会社 - Materiais,鈴木銀行株式会社 - Materiais,,AVMQYI,20170716,,,,,JP9508193411,0000727548,0010058339,2411,J42IW247Q,,,,,,,,0702975,90107,9,0007990233,XX,鈴木銀行株式会社 - Materiais,Trading 有限会社,町田市,65322,733 鈴木 Street,JP,0702975901079,02,1116,J,+49686977480,,,,,,,,鈴木銀行株式会社,+61319527677,,,Exportacao,,,,,,P001,01
600,0000913818,ZIMP,"Benussi, Fuseli e Schiavone Group - Servicos Industriais","Benussi, Fuseli e Schiavone Group - Servicos Industriais",,Z76EPBTN5ZHN,20240826,,,,,,,0010083530,8881,45KYNMX7PAE35,,,,OBU9U02EYCUKX63CPDIPRUY61YUP471UQR0S8VQCIIB9GH2MGWMVGIIA8QZ0,,,,0114603,37333,1,0003899631,LAZ,"Benussi, Fuseli e Schiavone Group -",Shared Services,Prizzi,010067,"Piazza Arsenio, 47 Piano 0",IT,0114603373331,02,,I,+67989600731,,,,,,Industria Quimica,,BENUSSIFUS,,,,,,,,,,P003,01
600,0000913919,ZSVC,合同会社鈴木保険 - Componentes,合同会社鈴木保険 - Componentes,,O4TXR0,20260205,,,,,,,0010065831,0818,FF0NH7XV22UA,,,,,,,,5986986,02322,7,0003315515,XX,合同会社鈴木保険 - Componentes,Distribution,荒川区,025476,707 鈴木 Street,JP,5986986023227,02,7310,J,+63824674410,,,,,,,,合同会社鈴木保険,,,,,,,,,,P003,01
600,0000914140,ZE02,Neto Fernandes Lda. - Materiais,Neto Fernandes Lda. - Materiais,,DIZYW0WQYDEU,20150629,,,Y2MMIML6JKLHKBNMFYI,,PT0497886911,,0010025355,0603,Q684ZN1L,17924624194,,,,,,,6449632,41467,1,0009468107,,Neto Fernandes Lda. - Materiais,Trading S.A.,Vila Franca de Xira,79161,"Largo Miguel Barbosa, S/N",PT,6449632414671,02,0035,P,+61450708141,,,X,,FR,,,NETOFERNAN,+71436843104,,,,303675,1,,,,P002,01
400,0000914198,ZOTH,Mälzer - Logistica,Mälzer - Logistica,,RUSNJEDZ,20140227,,,DE873698979,,DE1837038879,,0010037801,4524,DE640571995,,,,,,,,3639528,30210,1,0004608807,BY,Mälzer - Logistica,Chemicals SE,Burg,45595,Tschentscherstr. 35/71,DE,3639528302101,02,9777,D,+49624647374,,,X,,BR,Eletroeletronico,,MÄLZER,+49478642761,,,,,,,,,P004,02
300,0000914281,ZE01,Monteiro Silveira Ltda. - Servicos Industriais,Monteiro Silveira Ltda. - Servicos Industriais,,7OV42,20161210,,,,,BR1398382008,0000082683,0010061299,7269,27510643893534  ,,,,,,,,9925759,97730,7,0002203542,PR,Monteiro Silveira Ltda. - Servicos ,Chemicals EIRELI,Pires,26028908,"Rua de Leão, 48",BR,9925759977307,02,1053,P,+5522963531240,,,,,DE,,,MONTEIROSI,,,,,,,,,,P001,02
200,0000914308,ZE01,Price Ltd - Componentes,Price Ltd - Componentes,,ODQAFOEPRGCS,20180420,,,X2O53FFCK2TF7U1B6,,,,0010025025,8743,8XTSLALS6Z89PF,,,,,,,,2920044,35105,9,0007680424,QC,Price Ltd - Componentes,Operations,East Robertville,042670,58838 Heather Track Apt. 570,CA,2920044351059,01,6447,E,+13236625192,,,,,MX,,,PRICELTD,,,,Distribuicao Nacional,,1,,,,P004,02
200,0000914313,ZIMP,Muti s.r.l. - Componentes,Muti s.r.l. - Componentes,,AA9P35S,20151121,,,,,IT3927816175,,0010037521,9082,FS3R8ZIOC7KV,,,,,,,,0373194,95710,9,0007713070,SIC,Muti s.r.l. - Componentes,Chemicals S.p.A.,Castel Guelfo Di Bologna,094932,"Stretto Padovano, 139 Piano 3",IT,0373194957109,01,6767,I,+26944620143,,,,,,,,MUTISRL,,,,Servicos Industriais,321275,,,,,P004,02
200,0000914489,ZOTH,Olivo y Jiménez S.A. de C.V. - Logistica,Olivo y Jiménez S.A. de C.V. - Logistica,,8PUGHE022RK,20200303,,,,,MX9382265950,,0010073629,0299,OKE19ZW9I,28215124276,,,,,,X,6022955,66071,2,0006106284,,Olivo y Jiménez S.A. de C.V. - Logi,Procurement,Nueva Cuba,24986,"Peatonal Portugal 995 Edif. 997 , D",MX,6022955660712,02,6942,S,+72602688874,,,,,GB,,,OLIVOYJIMÉ,,,,Distribuicao Nacional,,,,,,P003,01
400,0000914539,ZLIF,Lara y asociados S.C.P - Servicos Industriais,Lara y asociados S.C.P - Servicos Industriais,,TR6Z6189NG4K,20170407,,,,,,,0010037605,2646,044NRC0JUTMFE5X,64675278234,F17GGI5VQ0S3H2EK8V,,91WSGTHS17E5DPW2UZ80JGP2Y33BE0RTD7Y021H,,,,2907144,89813,3,0003957598,MAD,Lara y asociados S.C.P - Servicos I,Import,Salamanca,047203,Pasadizo Juan José Marqués 56 Piso ,ES,2907144898133,02,1379,S,+76826758058,,,,,BR,,,LARAYASOCI,,,,,,,,,,P004,01
510,0000914544,ZLIF,Marques Macedo S.A. - Servicos Industriais,Marques Macedo S.A. - Servicos Industriais,,4L6R2OU0Y,20161019,,,,,PT7622554930,,0010032439,2627,OXCM879T78WJOY9M,,,,,,,,1312096,18672,1,0006476533,,Marques Macedo S.A. - Servicos Indu,Tech S.A.,Ílhavo,63886,"Av Barbosa, 28",PT,1312096186721,01,,P,+28334552743,,,X,,US,,,MARQUESMAC,,,,Distribuicao Nacional,405703,,,,,P004,02
300,0000914588,ZE02,Gertz Karz KG - Logistica,Gertz Karz KG - Logistica,,SKG7IF5AP,20240610,,,DE552960742,,,,0010105984,7409,DE552511960,,,X51HMNXAS87OBE0RCF,,,,,3202041,83106,8,0005515785,,Gertz Karz KG - Logistica,Tech KG,Diepholz,55966,Beierstr. 1/6,DE,3202041831068,01,2605,D,+49742173143,+49611984621,,,,BR,,,GERTZKARZK,,,,,,,,,,P003,01
700,0000914589,ZE02,Ferreira Andrade S.A. - Logistica,Ferreira Andrade S.A. - Logistica,,G87ML,20221027,,,74089569232550,,,,0010096988,7582,74089569232550  ,,,,,JSB2NU55G7VWQY2D1EIP,,,3173962,82561,1,0003908422,RS,Ferreira Andrade S.A. - Logistica,Foods LTDA,Teixeira da Mata,02790018,"Ladeira de Rocha, 2",BR,3173962825611,01,,P,+5576928458013,,,X,,,,,FERREIRAAN,,,,,,1,,,,P003,01
600,0000914615,ZSVC,"Rubbia, Barozzi e Boito Group - Servicos Industriais","Rubbia, Barozzi e Boito Group - Servicos Industriais",,20JTE,20121220,,,,,IT0889819622,,0010093073,1204,THIQ1YHTOM,,Q62X277J3QB75DB0XT,,,,,,4950662,11439,0,0008214584,VEN,"Rubbia, Barozzi e Boito Group - Ser",Distribution,Campobasso,20567,"Strada Piersanti, 60",IT,4950662114390,02,4236,I,+88121303449,,,,,US,Industria Metalurgica,,RUBBIABARO,,,Raffaello ,,121760,1,,,,P003,02
100,0000914616,ZSVC,Rezende - Componentes,Rezende - Componentes,,JLF2NFHJ,20120410,,,2FOORZZ1OUQ34X8WNU,,BR2362513129,,0010119818,1059,36133675003903  ,,,,,,,,3700804,44393,6,0002407551,SP,Rezende - Componentes,Tech EIRELI,Duarte Verde,72799432,"Recanto Gustavo da Paz, 64",BR,3700804443936,02,6232,P,+5560955302420,,,,,US,Logistica Integrada,,REZENDE,,,,,,1,,,,P003,01
200,0000914668,ZOTH,"Sommaruga, Troisi e Esposito Group - Logistica","Sommaruga, Troisi e Esposito Group - Logistica",X,W33G9IB,20130125,,,,,,,0010107380,9385,X7DW0MKW4,,,,,,,,8268564,06015,2,0004584444,VEN,"Sommaruga, Troisi e Esposito Group ",Shared Services,Fascia,001680,"Contrada Tamborini, 18",IT,8268564060152,02,7570,I,+86496968985,,,,,FR,,,SOMMARUGAT,,,,Exportacao,,,,,,P002,01
200,0000914676,ZOTH,Domingues Sousa S/A - Logistica,Domingues Sousa S/A - Logistica,,XKW33285,20220930,,,,,,,0010005601,0040,0VQM0T1IR68QYOV8,,,,,,,,3100192,25120,6,0005689570,XX,Domingues Sousa S/A - Logistica,Trading Lda.,Matosinhos,80479,"Praça Rodrigues, 94",PT,3100192251206,02,2925,P,+63730712473,,,,,MX,Varejo Especializado,,DOMINGUESS,,,,,014209,1,,,,P002,02
400,0000914710,ZSVC,"Diaz, Lopez and Chan - Servicos Industriais","Diaz, Lopez and Chan - Servicos Industriais",,WAR832JQKE9Q,20190319,,,P3FIVU7BBJPPH,,US1612167694,,0010026381,1782,83-5841898,,,,,,,,3417617,48386,1,0009600524,IL,"Diaz, Lopez and Chan - Servicos Ind",Procurement,South Sarashire,95361,484 Melvin Place,US,3417617483861,02,4310,E,+15437796464,,,,,MX,,,DIAZLOPEZA,+14802619248,,,,,1,,,X,P003,02
812,0000914759,ZOTH,Novaes Ltda. - Componentes,Novaes Ltda. - Componentes,,LO3QKYQ82KJ,20230728,,,H3X3E3QJ,,,0000357898,0010108879,9792,32971002237282  ,,IP5FM73UD5UMAOQNBD,,,,,,5670510,77330,2,0003257808,GO,Novaes Ltda. - Componentes,Export,Castro,13320322,"Trevo de Albuquerque, 8",BR,5670510773302,01,4135,P,+5568937081741,,,,,US,Farmaceutico e Saude,,NOVAESLTDA,,,,,,,,,,P004,01
200,0000914796,ZE01,Röhricht GmbH & Co. KG - Servicos Industriais,Röhricht GmbH & Co. KG - Servicos Industriais,,CDHSDM5ZGQCY,20160922,,,DE317282990,,,0000716928,0010090169,5837,DE214808707,,,,,,,,3123495,46038,3,0007421824,NW,Röhricht GmbH & Co. KG - Servicos I,Procurement,Bergzabern,52124,Valentine-Jüttner-Straße 21-49,DE,3123495460383,01,1932,D,+49799043830,+49628490683,,,,MX,,,RÖHRICHTGM,,,Gerwin Seg,Manufatura Discreta,,,,,,P001,01
100,0000914865,ZLIF,Rodrigues - Servicos Industriais,Rodrigues - Servicos Industriais,,HPSG867,20180217,,,36133317161268,,BR9943208697,,0010023267,3575,36133317161268  ,,,,,,,,4893983,64322,2,0004776273,SP,Rodrigues - Servicos Industriais,Metals ME,Duarte,65672406,"Avenida de Nunes, 35",BR,4893983643222,02,1359,P,+5546916004743,,,X,,US,,,RODRIGUES,,,,Exportacao,,1,ipsa consectetur,,,P002,02
812,0000915007,ZE01,Andrade - Materiais,Andrade - Materiais,,W3HV2J3KAT1V,20150508,,,23909691675814,,,,0010019110,9235,23909691675814  ,,,,,,,,8632993,13418,2,0008579506,RJ,Andrade - Materiais,Metals ME,Moreira,45537946,"Quadra de Fonseca, 922",BR,8632993134182,02,7021,P,+5563910078604,,,,,MX,,,ANDRADE,,,,Manufatura Discreta,,,,,,P003,01
400,0000915031,ZIMP,Club Durán y Botello - Logistica,Club Durán y Botello - Logistica,,IYGXWJ,20210423,,,OFJKF1RG9Q,,MX9133828865,,0010080938,4536,6DRQDS9N9Z,,,,,,,,8442004,64241,8,0007749791,,Club Durán y Botello - Logistica,Packaging S.A. de C.V.,Vieja Ghana,007831,Privada Querétaro 897 964,MX,8442004642418,01,0718,S,+58972734651,,,,,MX,,,CLUBDURÁNY,+75188047087,,Vicente Rí,,849083,,,,,P003,01
300,0000915059,ZE01,"Webster, Lowe and Butler - Logistica","Webster, Lowe and Butler - Logistica",,D9S8S,20230911,,,,,GB6677286858,,0010056592,4399,GB346283450508,,,,,,,,5130872,61022,4,0005956361,GLS,"Webster, Lowe and Butler - Logistic",Procurement,West Caroline,QE7687YY,085 Georgina Ridge,GB,5130872610224,01,9644,E,+44356657072,,,,,GB,Eletroeletronico,,WEBSTERLOW,,,Jane Begum,,,,,,,P004,01
510,0000915143,ZOTH,Sampaio - EI - Logistica,Sampaio - EI - Logistica,,E7C5QU5ZRH5,20191130,,,72567615674837,,,,0010078102,2315,72567615674837  ,,,,,,,,0450289,20238,3,0001570686,PR,Sampaio - EI - Logistica,Systems EIRELI,Silveira,78434815,"Rodovia Clara Pastor, 81",BR,0450289202383,02,7994,P,+5583970899936,,,X,,GB,,,SAMPAIOEI,+558332604016,,,Importacao,,,,,,P003,01
100,0000915158,ZLIF,Potier Da Silva S.A.R.L. - Componentes,Potier Da Silva S.A.R.L. - Componentes,,A6SU1,20240322,,,,,,,0010024002,0861,1R6I3BO1UWVQD,,,,,,,,9138268,67261,8,0000733038,ARA,Potier Da Silva S.A.R.L. - Componen,Procurement,Peron,66599,"48, boulevard Pascal",FR,9138268672618,02,5941,F,+74413491347,,,,,FR,,,POTIERDASI,,,,,,,,,,P003,02
812,0000915242,ZLIF,Haase Kroker KG - Logistica,Haase Kroker KG - Logistica,,T99PVEAVP,20230331,,,DE094775370,,DE0850423993,,0010061833,1897,DE879942533,86121297339,,,,,,,3272031,54760,1,0000738651,,Haase Kroker KG - Logistica,Automotive KG,München,15124,Röhrichtplatz 8/1,DE,3272031547601,02,4965,D,+49391970374,,,,,MX,Farmaceutico e Saude,,HAASEKROKE,,,,,,,,,,P002,02
