Client,Product,ProductDescription,Language,ProductType,BaseUnit,PurchaseOrderQuantityUnit,PreferredUnitOfMeasure,ProductGroup,ProductHierarchy,Division,IndustrySector,ItemCategoryGroup,CountryOfOrigin,NetWeight,GrossWeight,WeightUnit,MaterialVolume,VolumeUnit,ValidityStartDate,CreatedByUser,CreationDate,LastChangedByUser,LastChangeDate,AuthorizationGroup,CrossPlantStatus,Brand,ProductManufacturerNumber,WarehouseProductGroup,WarehouseStorageCondition,ProcurementRule,IsMarkedForDeletion,IsBatchManagementRequired,ProductIsConfigurable,QltyMgmtInProcmtIsActive,QualityInspectionGroup,SerialNumberProfile,SizeOrDimensionText
510,000000005013948440,Filme Plastico Baixa Densidade 33A P001,PT,HALB,PAL,CS,PAL,Z002,007005006001003003,10,C,NORM,BR,252.218,279.226,KG,,,20200510,CB9980520010,20171118,CB9980520020,20160309,M001,,,MFR-459870,WA02,Z1,F,,,,,,,
600,000000005013948577,Papel Reciclado Leve 45D P002,EN,ROH,EA,EA,EA,Z010,003004004001005009,00,M,VERP,US,128.987,143.352,LB,2.053,M3,20240424,CB9980520010,20171117,MM_BATCH_03,20140308,,01,,,,04,F,,,,,QP01,,
700,000000005013948714,Papel Cartao Baixa Densidade 06B P003,DE,HAWA,KG,KG,KG,Z020,005009008002003005,20,O,VERP,DE,71.123,80.761,KG,0.853,CDM,20260317,MM_BATCH_01,20151218,CB9980520020,20150404,,02,,,WHSE,,,,,,,QP01,,
812,000000005013948851,Insumo de Apoio Leve 76A P004,FR,NLAG,KG,KG,KG,Z030,004007007008002005,20,L,NORM,FR,198.980,228.280,KG,,,20220505,CB9980520010,20190923,MM_BATCH_03,20240515,M001,01,ZBRN,,WA02,Z1,,,,,X,ZM01,,
100,000000005013948988,Servico de Embalagem Alta Densidade 95C ,EN,DIEN,EA,EA,EA,ZMAT,008008003008009005,40,L,VERP,GB,316.420,379.568,G,,,20170425,MDG_USER08,20141003,MM_BATCH_03,20240222,M001,,ORGL,,,Z1,,,,,,,,
200,000000005013949125,Peca de Reposicao Industrial 74D P002,PT,ERSA,KG,EA,EA,ZSRV,009007005008008002,20,L,NORM,BR,98.329,118.141,KG,0.544,CDM,20250125,MDG_USER08,20170304,MM_BATCH_03,20190531,ZMM1,01,,MFR-326064,,02,F,,,,,QP01,,
300,000000005013949262,Embalagem Plastica Industrial 87A P003,EN,FERT,PAL,EA,EA,Z001,006002002009001005,30,L,LEER,US,194.653,233.603,LB,,,20210419,MDG_USER08,20170128,MDG_USER12,20250204,,,PLBL,,,04,X,,,,,ZM01,,
400,000000005013949399,Placa Tecnica Standard 86B P004,DE,HALB,CS,CS,CS,Z002,002002006008006003,30,C,NORM,DE,19.520,23.501,LB,0.278,CDM,20190425,MM_BATCH_01,20231129,MDG_USER12,20230318,M001,,,MFR-561739,,02,,,,,X,,,384mm
510,000000005013949536,Vidro Temperado Standard 35B P001,FR,ROH,L,L,L,Z010,003006004008009007,40,O,VERP,FR,230.268,265.621,KG,0.692,L,20140523,CB9980520010,20180916,CB9980520020,20210329,M002,02,ORGL,MFR-535878,WA02,Z1,,,X,,X,ZM01,,
600,000000005013949673,Valvula de Metal Reforcado 61D P002,EN,HAWA,KG,KG,KG,Z020,007005004008005001,20,O,NORM,GB,269.214,325.961,KG,2.004,M3,20240323,MM_BATCH_01,20170829,MDG_USER12,20230316,ZMM1,02,,,,02,X,,X,,,ZM01,,
700,000000005013949810,Pano de Limpeza Alimenticio 80D P003,PT,NLAG,L,L,L,Z030,007003002008008006,40,M,NORM,BR,376.848,403.385,KG,,,20151006,MDG_USER08,20230630,MDG_USER12,20141029,,01,,,,02,X,,,,,QP01,,
812,000000005013949947,Servico de Montagem Tecnico 68C P004,EN,DIEN,EA,EA,EA,ZMAT,008001007001001003,20,M,BANS,US,68.169,76.247,KG,0.871,CDM,20150728,MDG_USER08,20150615,MM_BATCH_03,20190928,ZMM1,01,,MFR-256454,,04,,,,,X,,,
100,000000005013950084,Kit de Vedacao Industrial 28D P001,DE,ERSA,M,M,M,ZSRV,007007004002008006,10,M,VERP,DE,125.563,145.943,LB,,,20210626,CB9980520010,20220622,MDG_USER12,20250609,M002,02,,MFR-691095,WHSE,02,F,,,,X,,,250mm
200,000000005013950221,Suporte de Aco Farmaceutico 62A P002,FR,FERT,PAL,CS,CS,Z001,008003005008003005,20,C,VERP,FR,351.616,354.812,G,2.202,L,20191017,MDG_USER08,20220706,MDG_USER12,20180218,M001,01,PLBL,MFR-647434,,,,,,,,,,412mm
300,000000005013950358,Placa de Polimero Automotivo 93D P003,EN,HALB,EA,CS,CS,Z002,007001009005005007,40,P,BANS,GB,114.185,121.332,KG,0.380,L,20250227,MM_BATCH_01,20150805,MM_BATCH_03,20250131,ZMM1,,,,,04,,,,,,QP01,,
400,000000005013950495,Polipropileno Automotivo 08D P004,PT,ROH,KG,KG,KG,Z010,006003003002009001,00,L,NORM,BR,99.602,114.478,KG,,,20260419,MDG_USER08,20170826,MDG_USER12,20190204,M001,,,MFR-264154,WHSE,04,F,,,,,ZM01,,
510,000000005013950632,Rolamento Farmaceutico 26D P001,EN,HAWA,L,EA,L,Z020,004006001009001004,40,A,NORM,US,209.349,210.026,KG,0.103,M3,20221019,MM_BATCH_01,20240717,CB9980520020,20240209,,01,,MFR-436788,,Z1,F,,,,,,,
600,000000005013950769,Caixa Arquivo Baixa Densidade 44B P002,DE,NLAG,EA,EA,EA,Z030,006004005001006008,30,P,BANS,DE,84.082,,,,,20160815,MM_BATCH_01,20170317,MDG_USER12,20240712,M002,,ORGL,MFR-527495,WA02,04,X,,,,X,QP01,,427mm
700,000000005013950906,Servico de Transporte Alta Densidade 42D,FR,DIEN,EA,EA,EA,ZMAT,009005005002004003,30,O,BANS,FR,180.761,,,,,20181104,MDG_USER08,20210607,CB9980520020,20160301,ZMM1,,,,,04,F,,,,,ZM01,,
812,000000005013951043,Chave de Manutencao Alimenticio 54D P004,EN,ERSA,M2,M2,M2,ZSRV,007005006007004009,40,P,VERP,GB,218.067,,,,,20260411,CB9980520010,20221213,CB9980520020,20230118,,02,PLBL,,,04,,,,,X,,,
100,000000005013951180,Modulo Industrial Flexivel 35B P001,PT,FERT,PAL,EA,EA,Z001,001003008007004009,30,O,LUMF,BR,222.903,269.604,G,1.186,CDM,20201226,MM_BATCH_01,20250524,MM_BATCH_03,20171213,,02,ZBRN,MFR-529603,WA02,02,F,,,,,QP01,,
200,000000005013951317,Perfil Metalico Industrial 44A P002,EN,HALB,CS,EA,EA,Z002,002005008009008007,20,C,VERP,US,195.954,203.604,LB,0.648,M3,20140209,MM_BATCH_01,20200918,CB9980520020,20241019,ZMM1,02,0001,,WA02,04,X,,,,,QP01,,
300,000000005013951454,Cobre Farmaceutico 86D P003,DE,ROH,EA,EA,EA,Z010,003002008003007001,20,A,NORM,DE,413.160,,,,,20250711,MDG_USER08,20190904,CB9980520020,20211222,,02,,,,Z1,X,,,X,,QP01,,
400,000000005013951591,Conector Universal Flexivel 51C P004,FR,HAWA,M,M,M,Z020,009005005004005009,30,A,LUMF,FR,394.777,440.963,KG,1.275,CDM,20151026,MDG_USER08,20180916,MM_BATCH_03,20201128,M001,,0001,,,02,,,,,,,,
510,000000005013951728,Material de Escritorio Leve 92B P001,EN,NLAG,EA,EA,EA,Z030,005006006006002006,30,M,LEER,GB,371.827,382.727,LB,,,20180903,MDG_USER08,20251213,CB9980520020,20200226,M002,01,,,,04,X,,,,,,,
600,000000005013951865,Servico de Pintura Flexivel 31A P002,PT,DIEN,EA,EA,EA,ZMAT,007005007007005002,20,A,VERP,BR,404.849,434.465,LB,,,20230924,MM_BATCH_01,20211002,MDG_USER12,20250223,,,ZBX1,,WA01,04,,,,,,,,
700,000000005013952002,Peca de Reposicao Baixa Densidade 99D P0,EN,ERSA,EA,EA,EA,ZSRV,002007005002009003,10,M,VERP,US,141.543,154.670,KG,,,20230819,MDG_USER08,20250918,CB9980520020,20260302,ZMM1,01,,MFR-298318,WHSE,02,,,,,,QP01,,
812,000000005013952139,Modulo Industrial Baixa Densidade 16D P0,DE,FERT,EA,EA,EA,Z001,002006008007008008,20,M,VERP,DE,395.899,435.694,KG,,,20141206,MDG_USER08,20191226,CB9980520020,20220114,M001,,PLBL,,WHSE,04,X,,,,X,,,
100,000000005013952276,Painel Laminado Standard 93B P001,FR,HALB,EA,EA,EA,Z002,005003007006004005,40,P,BANS,FR,106.619,113.633,G,,,20190306,MM_BATCH_01,20240906,MDG_USER12,20200316,M002,,,,,,,,,,,ZM01,,
200,000000005013952413,Aco Inox Tecnico 43A P002,EN,ROH,G,KG,G,Z010,007002009004006009,40,C,LEER,GB,269.957,305.550,KG,1.568,CDM,20230316,MM_BATCH_01,20171229,CB9980520020,20200810,M001,01,,,WA01,Z1,F,,,,,,,
300,000000005013952550,Rolamento Automotivo 18C P003,PT,HAWA,M,M,M,Z020,003006003004006008,10,A,LEER,BR,72.025,77.931,KG,,,20200427,CB9980520010,20211011,MM_BATCH_03,20180827,,,,MFR-896743,WA02,,,,X,,,ZM01,,
400,000000005013952687,Pano de Limpeza Alimenticio 09C P004,EN,NLAG,EA,KG,EA,Z030,003001007009007005,10,A,LEER,US,86.889,,,,,20140422,CB9980520010,20181208,MDG_USER12,20230530,M001,,,,,04,,,,,,,,
510,000000005013952824,Servico de Embalagem Leve 66C P001,DE,DIEN,EA,EA,EA,ZMAT,003008008008003007,20,A,LEER,DE,293.737,345.950,G,,,20240301,CB9980520010,20170129,CB9980520020,20141221,M001,,,,,Z1,F,X,,X,X,,,
600,000000005013952961,Peca de Reposicao Industrial 60B P002,FR,ERSA,L,KG,L,ZSRV,008003004003003005,20,A,LUMF,FR,270.982,298.772,KG,2.481,M3,20170331,MM_BATCH_01,20251109,CB9980520020,20210810,,01,,,,,F,,,,,,,
700,000000005013953098,Caderno Corporativo Industrial 18C P003,EN,FERT,PC,PC,PC,Z001,007005005004007005,10,O,VERP,GB,52.975,,,,,20160121,CB9980520010,20201101,CB9980520020,20210904,,,0001,,,,,,,,,,,158mm
812,000000005013953235,Perfil Metalico Leve 99D P004,PT,HALB,PAL,CS,PAL,Z002,008007007006008004,30,L,LUMF,BR,187.647,203.775,LB,1.771,L,20141107,MM_BATCH_01,20220404,CB9980520020,20141012,M001,ZL,,MFR-167855,WA02,04,F,,,,X,ZM01,,
100,000000005013953372,Celulose Baixa Densidade 40D P001,EN,ROH,M,EA,M,Z010,004001007009002009,10,O,LUMF,US,147.082,168.850,G,,,20250725,MM_BATCH_01,20240914,MDG_USER12,20200103,M001,,,MFR-266671,,,F,,,,,QP01,,
200,000000005013953509,Manta Plastica Flexivel 82D P002,DE,HAWA,M2,KG,M2,Z020,006003009008004003,00,C,BANS,DE,58.628,60.246,KG,0.829,L,20180107,MM_BATCH_01,20220328,MDG_USER12,20210527,M001,,,,WA01,04,F,,,,,,,
300,000000005013953646,Material de Escritorio Flexivel 32C P003,FR,NLAG,KG,KG,KG,Z030,001009003006007007,30,P,LUMF,FR,205.812,227.145,KG,,,20150623,CB9980520010,20180502,CB9980520020,20220102,M002,01,,MFR-420780,,Z1,,,,,,,,
400,000000005013953783,Servico de Transporte Reforcado 39C P004,EN,DIEN,EA,EA,EA,ZMAT,004005009007009006,00,M,VERP,GB,217.929,253.877,G,1.034,L,20180614,MM_BATCH_01,20230814,MM_BATCH_03,20220728,ZMM1,,PLBL,,,,,,,,,,,
510,000000005013953920,Rolamento Reserva Alimenticio 74A P001,PT,ERSA,EA,EA,EA,ZSRV,003007002002009007,10,P,VERP,BR,186.152,193.408,KG,0.248,M3,20170712,CB9980520010,20210904,CB9980520020,20151219,ZMM1,,,MFR-911721,WA01,04,F,,,,X,ZM01,,
600,000000005013954057,Caderno Corporativo Flexivel 33A P002,EN,FERT,PAL,EA,EA,Z001,006001007003009005,40,L,BANS,US,63.775,79.213,KG,1.478,M3,20160816,MDG_USER08,20150426,MDG_USER12,20200423,,02,ZBX1,,WA01,Z1,X,,X,,,,SERI,
700,000000005013954194,Tubo de Aluminio Baixa Densidade 62D P00,DE,HALB,EA,EA,EA,Z002,005004005009008005,00,O,LUMF,DE,53.088,61.747,G,1.611,M3,20171010,MM_BATCH_01,20250428,MDG_USER12,20140908,,01,,MFR-456578,,Z1,,,,,,,,
812,000000005013954331,Celulose Flexivel 03A P004,FR,ROH,G,EA,G,Z010,005007001006004003,30,M,VERP,FR,172.430,191.205,KG,1.083,L,20140615,CB9980520010,20260314,CB9980520020,20211225,M001,,,,,Z1,F,,X,,,,,
100,000000005013954468,Conector Universal Premium 25D P001,EN,HAWA,KG,EA,EA,Z020,001002001007001007,00,P,NORM,GB,274.375,297.887,KG,,,20220411,MDG_USER08,20200404,CB9980520020,20200730,M002,ZL,,MFR-891937,,04,F,,X,,,,ZSER,
200,000000005013954605,Etiqueta Adesiva Premium 14D P002,PT,NLAG,M,EA,M,Z030,001001008006007001,40,C,VERP,BR,182.036,212.271,KG,,,20220915,CB9980520010,20230125,MM_BATCH_03,20230902,M002,02,ZBX1,,,,F,,,,,ZM01,,
300,000000005013954742,Servico de Pintura Flexivel 65A P003,EN,DIEN,EA,EA,EA,ZMAT,002006007008002008,30,O,NORM,US,19.682,19.704,LB,,,20140306,CB9980520010,20190311,MM_BATCH_03,20190613,M001,ZL,,,WA01,Z1,X,,,,,ZM01,,
400,000000005013954879,Kit de Vedacao Standard 58B P004,DE,ERSA,KG,KG,KG,ZSRV,004007005008006004,00,C,VERP,DE,138.677,156.491,KG,0.627,M3,20220430,MDG_USER08,20190617,MDG_USER12,20230404,M001,,0001,,,02,,,,,X,ZM01,,
510,000000005013955016,Caderno Corporativo Premium 36B P001,FR,FERT,EA,EA,EA,Z001,008001002003009006,30,O,VERP,FR,128.004,153.529,KG,1.693,CDM,20220911,CB9980520010,20151121,CB9980520020,20260211,M002,02,,,WHSE,,,,X,,X,,,
600,000000005013955153,Painel Laminado Baixa Densidade 97C P002,EN,HALB,EA,CS,EA,Z002,007003006006008002,40,L,VERP,GB,50.785,60.888,G,2.058,M3,20150816,MDG_USER08,20230124,MM_BATCH_03,20230718,,02,PLBL,MFR-796106,WHSE,Z1,,,X,,,,,
700,000000005013955290,Aco Inox Farmaceutico 32D P003,PT,ROH,M2,M2,M2,Z010,001002006001008006,00,P,BANS,BR,204.941,241.497,LB,0.236,M3,20250730,MM_BATCH_01,20230526,CB9980520020,20200701,ZMM1,,0001,,WA02,04,,,,,,,,372mm
812,000000005013955427,Papel Cartao Leve 27D P004,EN,HAWA,L,L,L,Z020,001008002002008003,40,M,LEER,US,390.820,441.605,KG,1.887,M3,20220608,CB9980520010,20190105,MDG_USER12,20220923,,,,,WA02,,X,X,,,,,,
100,000000005013955564,Material de Escritorio Premium 06A P001,DE,NLAG,EA,EA,EA,Z030,003002007008006003,00,C,VERP,DE,225.974,,,0.104,L,20250430,MM_BATCH_01,20230822,MDG_USER12,20180616,,,ZBRN,,,02,X,,,,,,,
200,000000005013955701,Servico de Transporte Reforcado 15A P002,FR,DIEN,EA,EA,EA,ZMAT,004001009008009007,00,C,LUMF,FR,260.659,,,0.403,CDM,20211007,MM_BATCH_01,20240126,MDG_USER12,20230401,,ZL,ZBX1,MFR-946334,,,X,,,,,,,
300,000000005013955838,Sensor Reserva Farmaceutico 58C P003,EN,ERSA,EA,KG,EA,ZSRV,004009005008009007,20,P,BANS,GB,72.712,90.077,KG,2.262,M3,20180620,MM_BATCH_01,20250809,MDG_USER12,20150924,M001,02,,,,,,,,,,,,
400,000000005013955975,Painel Metalico Baixa Densidade 19A P004,PT,FERT,EA,EA,EA,Z001,004006002006002005,10,C,LEER,BR,299.701,,,,,20171108,MDG_USER08,20230112,CB9980520020,20150831,,01,,,,Z1,X,,,,,QP01,,
510,000000005013956112,Tubo de Aluminio Leve 59A P001,EN,HALB,EA,EA,EA,Z002,009002006009007002,00,P,LEER,US,390.109,473.725,KG,0.161,CDM,20201106,MM_BATCH_01,20170202,MDG_USER12,20250627,,02,PLBL,,,02,X,,,,,QP01,,
600,000000005013956249,Latão Premium 87A P002,DE,ROH,M2,KG,M2,Z010,005004008007001001,20,A,LEER,DE,261.230,,,0.334,L,20201005,MM_BATCH_01,20220418,MDG_USER12,20241015,M002,,ZBRN,MFR-381326,,04,F,,,,,,,
700,000000005013956386,Filtro de Ar Alimenticio 18C P003,FR,HAWA,M2,KG,M2,Z020,005001004003009002,00,O,LUMF,FR,153.878,175.746,KG,,,20160328,CB9980520010,20231214,MDG_USER12,20150917,M002,ZL,ZBRN,,,Z1,X,,,,,ZM01,,
812,000000005013956523,Etiqueta Adesiva Industrial 50A P004,EN,NLAG,M2,EA,M2,Z030,003009003004005009,00,P,NORM,GB,203.387,251.987,KG,,,20191027,MDG_USER08,20231101,CB9980520020,20170225,,ZL,,,,02,X,,,,X,,,
100,000000005013956660,Servico de Montagem Standard 10C P001,PT,DIEN,EA,EA,EA,ZMAT,003005008009004007,30,A,NORM,BR,135.757,148.365,KG,0.287,CDM,20180824,CB9980520010,20180306,CB9980520020,20181230,ZMM1,02,,,WHSE,02,,,,,,ZM01,,
200,000000005013956797,Chave de Manutencao Baixa Densidade 59B ,EN,ERSA,KG,KG,KG,ZSRV,009009003007005006,10,M,LEER,US,93.086,99.053,KG,1.997,CDM,20211218,MDG_USER08,20190507,MM_BATCH_03,20190707,M002,01,,,WA01,Z1,X,,,,,ZM01,,
300,000000005013956934,Conector de Cobre Flexivel 26C P003,DE,FERT,PC,CS,CS,Z001,004003007005007001,20,O,BANS,DE,249.380,294.461,LB,2.338,CDM,20180626,CB9980520010,20201212,CB9980520020,20230425,M001,01,ORGL,,,Z1,F,,,,X,,,
400,000000005013957071,Composto Quimico Automotivo 75C P004,FR,HALB,EA,EA,EA,Z002,005009006009005002,10,C,LEER,FR,322.356,326.105,KG,1.242,L,20181208,MDG_USER08,20250923,MDG_USER12,20190123,,,ORGL,,,,F,,,,,,,
510,000000005013957208,Papel Kraft Baixa Densidade 12C P001,EN,ROH,KG,EA,EA,Z010,004004001008008006,20,M,LUMF,GB,160.436,198.701,KG,,,20150407,MDG_USER08,20200606,MDG_USER12,20161223,ZMM1,ZL,,MFR-663046,,,X,,X,,,,,
600,000000005013957345,Filtro de Ar Industrial 58A P002,PT,HAWA,L,L,L,Z020,002004005003003006,10,O,BANS,BR,218.843,229.677,KG,,,20151121,CB9980520010,20150806,CB9980520020,20240903,,01,,,WA02,04,,,,,,,,
700,000000005013957482,Caixa Arquivo Standard 61D P003,EN,NLAG,G,G,G,Z030,002004004006008003,30,L,VERP,US,279.208,295.501,KG,1.664,CDM,20200712,CB9980520010,20180706,CB9980520020,20200502,,,,,WA02,02,F,,,,,QP01,,
812,000000005013957619,Servico de Montagem Alta Densidade 49D P,DE,DIEN,EA,EA,EA,ZMAT,001008002008001007,30,O,NORM,DE,389.805,431.485,LB,1.056,M3,20250110,CB9980520010,20141220,CB9980520020,20250731,ZMM1,02,ZBRN,,WA02,04,,,,,,,,
100,000000005013957756,Chave de Manutencao Flexivel 20C P001,FR,ERSA,M,M,M,ZSRV,009002008007001004,30,O,LUMF,FR,210.779,250.917,G,1.978,L,20140325,CB9980520010,20181118,CB9980520020,20230205,,ZL,,,WHSE,02,,X,,,,,,
200,000000005013957893,Componente Eletrico Reforcado 50C P002,EN,FERT,CS,EA,EA,Z001,008007007009007008,20,L,LEER,GB,193.689,221.505,G,,,20250208,CB9980520010,20181219,MM_BATCH_03,20250307,M002,02,0001,,WA02,04,F,,X,,,,SERI,492mm
300,000000005013958030,Filme Plastico Reforcado 78A P003,PT,HALB,PAL,EA,EA,Z002,005008006001002004,10,C,NORM,BR,204.399,243.090,LB,,,20201211,CB9980520010,20210115,MDG_USER12,20260322,ZMM1,ZL,,,,02,X,,,,,ZM01,,
400,000000005013958167,Resina Epoxi Reforcado 09D P004,EN,ROH,EA,EA,EA,Z010,004007005001005003,00,P,BANS,US,104.566,107.690,G,,,20220718,CB9980520010,20230427,CB9980520020,20180114,ZMM1,,ZBRN,,,,,,,,,ZM01,,
510,000000005013958304,Manta Plastica Standard 72C P001,DE,HAWA,KG,KG,KG,Z020,008001001005003004,30,L,LEER,DE,65.045,67.282,KG,1.371,M3,20241220,MM_BATCH_01,20191130,CB9980520020,20200103,ZMM1,02,,,WA02,02,X,,,,,,,
600,000000005013958441,Insumo de Apoio Leve 79C P002,FR,NLAG,EA,KG,KG,Z030,001003008001005009,00,M,LEER,FR,379.870,408.000,G,0.001,M3,20250913,MDG_USER08,20180104,MDG_USER12,20230726,M001,02,,MFR-152567,,04,X,,,,,ZM01,,
700,000000005013958578,Servico de Pintura Leve 09D P003,EN,DIEN,EA,EA,EA,ZMAT,004008009009009003,00,P,VERP,GB,363.274,447.938,LB,1.848,M3,20251122,MDG_USER08,20160707,MDG_USER12,20170719,M002,,0001,,,04,X,,,,,,,
812,000000005013958715,Engrenagem Reserva Reforcado 72A P004,PT,ERSA,EA,EA,EA,ZSRV,005001006005006008,30,P,LEER,BR,209.553,250.401,LB,0.572,CDM,20220620,CB9980520010,20210408,CB9980520020,20211118,M002,01,ORGL,,,04,,,,,,ZM01,,143mm
100,000000005013958852,Suporte de Aco Alimenticio 07D P001,EN,FERT,CS,CS,CS,Z001,001005009001003004,20,M,NORM,US,37.677,43.046,KG,0.958,CDM,20180427,MM_BATCH_01,20180713,MM_BATCH_03,20180120,M001,ZL,,MFR-620353,WA02,Z1,,,X,,X,,,
200,000000005013958989,Chapa de Aco Alimenticio 66B P002,DE,HALB,EA,CS,CS,Z002,002004007009006005,30,P,BANS,DE,128.815,146.726,LB,,,20200127,MDG_USER08,20170726,MDG_USER12,20220704,M002,02,,MFR-397274,WA02,Z1,F,,,,,ZM01,,
300,000000005013959126,Polietileno Alimenticio 42A P003,FR,ROH,EA,EA,EA,Z010,006005006007002008,20,A,NORM,FR,214.866,216.360,LB,2.245,M3,20220119,CB9980520010,20220412,MM_BATCH_03,20230825,M001,,,,,04,,,,,X,QP01,,
400,000000005013959263,Adesivo Industrial Automotivo 39A P004,EN,HAWA,KG,EA,EA,Z020,008006006004006004,00,A,LUMF,GB,414.264,417.699,KG,1.639,M3,20220817,MM_BATCH_01,20211213,MDG_USER12,20230608,M002,02,,,,,,,,,,ZM01,,227mm
510,000000005013959400,Pano de Limpeza Flexivel 65A P001,PT,NLAG,G,KG,G,Z030,005002009001007003,00,M,VERP,BR,298.970,344.689,KG,,,20230605,MDG_USER08,20180623,CB9980520020,20191009,ZMM1,ZL,0001,,WA02,02,,,,,,ZM01,,
600,000000005013959537,Servico de Montagem Alimenticio 23A P002,EN,DIEN,EA,EA,EA,ZMAT,007008008002007004,10,M,NORM,US,248.032,,,0.062,CDM,20251213,CB9980520010,20170120,MM_BATCH_03,20180523,ZMM1,ZL,,,,02,,X,,X,,ZM01,,
700,000000005013959674,Peca de Reposicao Alta Densidade 73C P00,DE,ERSA,M,M,M,ZSRV,002005002004002008,40,O,BANS,DE,203.318,240.844,KG,0.935,M3,20220901,MDG_USER08,20150930,MM_BATCH_03,20141225,M001,,ORGL,,,Z1,X,,,,,QP01,,
812,000000005013959811,Painel Metalico Leve 56D P004,FR,FERT,PAL,EA,PAL,Z001,001009008003009005,20,C,VERP,FR,155.790,181.595,G,0.638,L,20160331,MDG_USER08,20220520,CB9980520020,20240807,M002,,,,,Z1,,,,,,,,
100,000000005013959948,Bobina de Papel Reforcado 90B P001,EN,HALB,PAL,EA,PAL,Z002,002007009008005009,30,A,LEER,GB,75.712,78.932,KG,1.199,CDM,20180629,MM_BATCH_01,20150330,MDG_USER12,20191016,M002,01,,,WHSE,02,,,,,,,,
200,000000005013960085,Tecido Tecnico Tecnico 03A P002,PT,ROH,KG,EA,EA,Z010,003003008005002006,10,A,NORM,BR,76.597,93.416,KG,,,20180613,MDG_USER08,20190226,CB9980520020,20200127,M001,ZL,ZBRN,,WA01,,X,X,X,,,QP01,ZSER,347mm
300,000000005013960222,Conector Universal Premium 50C P003,EN,HAWA,G,KG,G,Z020,008007004003009008,40,C,LEER,US,282.040,309.254,KG,0.077,CDM,20190328,MM_BATCH_01,20210812,CB9980520020,20211109,ZMM1,,0001,,,,F,,,,X,,,
400,000000005013960359,Etiqueta Adesiva Alta Densidade 54A P004,DE,NLAG,M,EA,M,Z030,006004002003003003,30,C,LEER,DE,300.168,303.699,KG,,,20241219,CB9980520010,20240319,CB9980520020,20170420,M001,ZL,ZBRN,MFR-811099,,,F,,,,,QP01,,113mm
510,000000005013960496,Servico de Inspecao Premium 45A P001,FR,DIEN,EA,EA,EA,ZMAT,005004008004005002,00,M,BANS,FR,332.489,411.782,G,2.049,L,20250418,MM_BATCH_01,20260302,CB9980520020,20180821,ZMM1,ZL,,,,02,X,,,,,ZM01,,
600,000000005013960633,Chave de Manutencao Industrial 75C P002,EN,ERSA,M2,M2,M2,ZSRV,005001008004002003,10,O,LUMF,GB,385.658,386.004,LB,2.270,L,20190501,CB9980520010,20140713,MDG_USER12,20160121,ZMM1,,,,,Z1,F,,,,,,,
700,000000005013960770,Componente Eletrico Premium 68C P003,PT,FERT,PAL,CS,PAL,Z001,001007003009001009,30,P,LEER,BR,96.366,98.830,KG,1.028,M3,20230213,MDG_USER08,20210420,CB9980520020,20220807,ZMM1,ZL,,MFR-391081,WA02,Z1,,,,,,QP01,,
812,000000005013960907,Perfil Metalico Flexivel 82D P004,EN,HALB,EA,CS,CS,Z002,001007003007008004,20,C,LUMF,US,19.143,23.882,KG,,,20250321,MDG_USER08,20160816,MM_BATCH_03,20180724,M002,01,,MFR-482794,,02,F,,,,,,,
100,000000005013961044,Papel Reciclado Industrial 07C P001,DE,ROH,KG,EA,KG,Z010,005002003006004005,00,L,VERP,DE,59.855,68.297,KG,2.005,M3,20250907,CB9980520010,20230831,CB9980520020,20260306,M001,ZL,0001,MFR-320849,,04,X,,,,,,,
200,000000005013961181,Fita Tecnica Alimenticio 31A P002,FR,HAWA,EA,KG,KG,Z020,006007007005009009,30,O,LEER,FR,43.924,,,,,20220423,MDG_USER08,20230516,MM_BATCH_03,20180912,ZMM1,02,,,,Z1,F,,,,,,,150mm
300,000000005013961318,Material de Escritorio Tecnico 07A P003,EN,NLAG,L,KG,L,Z030,005006002004002002,10,M,BANS,GB,253.310,296.098,KG,0.482,L,20140507,MM_BATCH_01,20250101,CB9980520020,20161107,M001,,,,,04,,,,X,,,,
400,000000005013961455,Servico de Transporte Reforcado 77A P004,PT,DIEN,EA,EA,EA,ZMAT,001006005005009001,10,C,NORM,BR,254.100,,,,,20240329,MM_BATCH_01,20230726,MM_BATCH_03,20251212,ZMM1,ZL,PLBL,,,02,F,,,,,QP01,,4mm
510,000000005013961592,Sensor Reserva Automotivo 76D P001,EN,ERSA,M,KG,M,ZSRV,006008005008007006,10,M,NORM,US,281.971,,,,,20160705,MDG_USER08,20220522,MM_BATCH_03,20220924,,02,,,,,F,,,,,,,
600,000000005013961729,Caixa de Papel Standard 42D P002,DE,FERT,CS,CS,CS,Z001,004001008008004008,20,C,LEER,DE,410.269,485.034,KG,,,20240515,MM_BATCH_01,20140828,CB9980520020,20210602,M002,ZL,ORGL,,WA01,02,X,,,,,QP01,,
700,000000005013961866,Filme Plastico Alimenticio 97A P003,FR,HALB,CS,CS,CS,Z002,004004007004009001,20,P,VERP,FR,307.391,367.337,KG,,,20141016,CB9980520010,20200522,CB9980520020,20170413,M001,ZL,,,,Z1,F,,,,X,ZM01,,
812,000000005013962003,Papel Kraft Flexivel 80C P004,EN,ROH,M,M,M,Z010,006009007006008007,00,M,VERP,GB,40.564,,,0.574,CDM,20221211,MM_BATCH_01,20171109,MDG_USER12,20141103,M001,02,0001,MFR-118794,,Z1,,,,X,,,,319mm
